answer,question
"[""Australia""]",which president was the general in charge of the union army during the civil war
"[""9""]",where did the term divide and conquer come from
"[""Jason Michael Lee""]",top 10 largest country in africa by land mass
"[""July 16, 2017""]",who has 2 tapes in 13 reasons why
"[""Lebanese""]",when was the grand canyon national park established
"[""Lebanese""]",who starred in the greatest show on earth
"[""Miguel Cabrera""]",at present in which state is the nathulla pass
"[""1988""]",what type of skeleton does a spider have
"[""George Casper Homans""]",who won golden shoes in fifa world cup
"[""Guaranteed Rate Field""]",who is playing for college football national championship
"[""1,089 sq ft""]",who is control in tinker tailor soldier spy
"[""1950""]",how many chiefs signed the declaration of independence
"[""May 5, 1992""]",who sings i like the way you move
"[""1974""]",who is elected new vice president of india
"[""eastward, in prograde motion""]",where does germination of a pollen grain occur
"[""ground state""]",when did the song lost boy come out
"[""2012""]",when did the united states annexed puerto rico
"[""2024""]",what is the first of the month song about
"[""copper""]",who sang i've got you under my skin first
"[""March 15, 2013""]",where is the las vegas football stadium going to be
"[""North Korea""]",when was the last time lfc won the league
"[""1984""]",where do i get chips at a casino
"[""St. Louis Cardinals"",""San Francisco Giants""]",what is the origin of the name cynthia
"[""Sarabi""]",who is top chef fan favorite season 15
"[""Constantine""]",when was the hymn in the garden written
"[""PewDiePie""]",what is the wall of a ship called
"[""1998""]",what is the oldest university in the philippines
"[""1942""]",when was the first meeting of the constituent assembly held
"[""Matthew Prokop""]",a sharp sound made with the fingers or a type of pizz
"[""1962""]",who has won more games real madrid or barcelona
"[""2018""]",who created the show the big bang theory
"[""July 16, 2017""]",when did enid blyton wrote the secret seven
"[""six""]",who is the #1 listened to artist on spotify
"[""2018""]",the munsters today and mcmillan & wife star john
"[""2015""]",what is the age of consent in malta
"[""1984""]",when did england last get to a final world cup
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",are metals mostly solid liquid or gas at room temperature
"[""July 16, 2017""]",who wrote the story the wizard of oz
"[""42""]",a roman dictatorship was supposed to last a maximum of
"[""1950""]",who sings gran torino at the end of the movie
"[""Machilipatnam""]",when was smoking first known to be harmful
"[""Jesse Donald Knotts""]",what is the first land of stories book
"[""China""]",who wrote the song someone to remember me
"[""Season 4, Episode 8""]",who wrote the first 5 book of the bible
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who sings they shoot horses don't they
"[""to perceive linear acceleration""]",who are the creators of it's always sunny in philadelphia
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",when does arrow season 6 episode 11 air
"[""Zone Improvement Plan""]",who is the first money minister of sri lanka
"[""Richard Dawson""]",rime of the ancient mariner life and death
"[""Niagara River""]",when was the last time adelaide crows won a premiership
"[""Richard Dawson""]",where was the song silent night first sung
"[""Phillip Alford""]",when does the wrinkle of time come out
"[""Abigail Rokison-Woodall""]",who sings just to be close to you
"[""West Indies""]",where was a place to call home filmed
"[""12""]",who played agatha in beauty and the beast
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",how many games did the oakland raiders win last year
"[""Tuticorin (Thoothukudi)""]",who played mr banks in mary poppins movie
"[""1960""]",who is the guy who does thug notes
"[""1980""]",what kind of stores are walmart and target
"[""2015""]",name of guinea pig in secret life of pets
"[""pyramidion""]",where will the 2020 super bowl be held
"[""12""]",when is the predetermined manufacturing overhead rate computed
"[""Tuticorin (Thoothukudi)""]",what kind of fish are in ashurst lake
"[""Billie Jean King""]",what movie is zippity doo dah song from
"[""1890""]",who is the winner of raising star 2
"[""PewDiePie""]",orange is the new black cast transgender actress
"[""Marvin Gaye""]",how many membranes do gram negative bacteria have
"[""Constantine""]",who has most grand slams in mlb history
"[""Machilipatnam""]",when did miss usa last win miss universe
"[""2012""]",who is luke air force base named after
"[""Anil Kumar Jha""]",how many seasons of power rangers dino charge are there
"[""Tuticorin (Thoothukudi)""]",which fast and furious does letty die in
"[""the Cambrian explosion""]",who played mr banks in mary poppins movie
"[""42""]",who did romeo miller play college basketball for
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who is the author of the buried giant
"[""Queen's Park""]",who played primrose everdeen in the hunger games
"[""March 9, 2018""]",who has the highest career goals between ronaldo and messi
"[""12""]",what is the name of ca s o4
"[""2012""]",sword art online fatal bullet japanese release date
"[""Meredith Willson""]",how many babies did dolly the sheep have
"[""Parafollicular cells""]",who plays steve in peter kay's car share
"[""1998""]",who has won the most super bowl wins
"[""Eli Marienthal""]",when did this season of big brother start
"[""Saleisha Stowers""]",what age do king charles cavaliers live to
"[""March 9, 2018""]",who wrote the lyrics for shape of you
"[""Venus""]",last president that was not a democrat or republican
"[""2018""]",when was the first radio put in a car
"[""Marvin Gaye""]",who was the japanese leader during world war ii
"[""13""]",who stated that there is an exchange of materials when two objects come into contact with each other
"[""March 9, 2018""]",where was the last solar eclipse in the usa
"[""Lebanese""]",player that has won the most world cups
"[""Ryan ten Doeschate""]",large trash island in the middle of the pacific
"[""in 2018""]",where was the movie the last song filmed
"[""2010""]",who participated in the olympic games in ancient greece
"[""Eli Marienthal""]",by tradition which state’s caucus is the first presidential contest held every four years
"[""after a minor infringement""]",who wrote the hymn i need thee every hour
"[""Bella Dayne""]",when was the last time.england were in the semi finals
"[""in 2018""]",who does the voice of mcgruff the dog
"[""January–July 1975""]",who are the living presidents of the united states
"[""March 25, 2011""]",who plays mavis in the movie hotel transylvania
"[""Parafollicular cells""]",who won the chavez de la hoya fight
"[""Marvin Gaye""]",who played mr tuttle on saved by the bell
"[""Evaluation and management""]",where does the ultimate power reside in a democracy
"[""West Indies""]",which structure in the urinary system carries urine to the bladder
"[""Dylan""]",what war was the movie patriot based on
"[""Ryan ten Doeschate""]",who plays angie in that 70's show
"[""17""]",miss world japan 2016 is a great grand child of a former chief minister of
"[""12""]",how many episode of my hero academia season 2
"[""2017""]",when was the dragster at cedar point built
"[""John O'Banion""]",what is the meaning of listen by beyonce
"[""March 15, 2013""]",miss world japan 2016 is a great grand child of a former chief minister of
"[""1,089 sq ft""]",who is the ceo of t rowe price
"[""PewDiePie""]",what is the interior angle of a 20 sided polygon
"[""Calcium ions""]",what was in the pie in the movie the help
"[""Marley""]",what was the tiger's name in jungle book
"[""122""]",when was the hitchhiker's guide to the galaxy published
"[""Australia""]",what kind of clay do car designers use
"[""a wild Pikachu""]",what is the most common symptom of schizophrenia
"[""Sachin Tendulkar""]",where does the kentucky river meet the ohio river
"[""Josh Groban""]",what is the percentage of hindu in india 2018
"[""Christopher Robert Evans""]",at the time of implantation the human embryo is called a
"[""2018""]",who has won the most miss universe crowns
"[""1920 to 1933""]",when did real housewives of new york start
"[""1981""]",when did the new shape audi a6 come out
"[""2012""]",when does basketball wives season 7 episode 6 start
"[""Anderson Silva""]",where did the spanish american war of independence take place
"[""1,089 sq ft""]",who sings i've done everything for you
"[""Lebanese""]",who won women's figure skating in 1994
"[""4""]",how old do u have to be to get a tattoo in washington
"[""Season 4, Episode 8""]",who was the first ghanaian to become a lawyer
"[""originally from the Greek""]",where should a person in the heat escape lessening position
"[""Eli Marienthal""]",when did the song you should be here come out
"[""Miguel Cabrera""]",who is the governing body for australian basketball
"[""1920 to 1933""]",the lowest possible energy level for an electron is known as
"[""John O'Banion""]",when does the reboot of charmed come out
"[""12""]",who played jt on the young and the restless
"[""1974""]",when did the winter olympics start this year
