answer,question
"[""2002""]",how many british soldiers died in the gulf war
"[""2012""]",when did they stop making all silver half dollars
"[""April 1, 1999""]",when does the next netflix marvel show come out
"[""April 1, 1999""]",name of thailands new year festival in april
"[""Calcium ions""]",what is the mass number of a carbon-13 (13c) atom
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",twenty one pilots songs that start with r
"[""1962""]",how many times has kevin harvick won at phoenix raceway
"[""1980""]",who is the ceo of lord and taylor
"[""1982""]",who won an emmy on american horror story
"[""Matthew Prokop""]",when is halley's comet coming around again
"[""March 25, 2011""]",who ran on the democratic ticket in 2016
"[""18 August 2011""]",who do you play as in halo 5
"[""Thurl Ravenscroft""]",when was the last tsunami to hit the united states
"[""horses""]",who said these are times that try men's souls
"[""West Indies""]",who plays dusty in a cowgirl's story
"[""centroid""]",when did lion king come out in theaters
"[""January 11, 1970""]",when was the last time celtics won a championship
"[""Thurl Ravenscroft""]",when did they ban asbestos in popcorn ceilings
"[""Richard Dawson""]",what country did america fight in world war 1
"[""2018""]",when was the long and winding road written
"[""PewDiePie""]",when did the south china tiger become endangered
"[""Thurl Ravenscroft""]",who was the leader of vietnam during the cold war
"[""Charles Young""]",when is the world population expected to reach 8 billion
"[""Calcium ions""]",who sings this is my town country song
"[""six""]",hunting and gathering is primarily associated with what political system
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",the sebaceous glands are part of what system
"[""Parafollicular cells""]",who does nick cannon play in roll bounce
"[""unknown""]",who is known as the first lady of indian cinema
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",when does fear the walking dead season 4 come out
"[""originally from the Greek""]",how long is the muppet 3d show at hollywood studios
"[""centroid""]",where did the first trade center of danish company was established
"[""Anderson Silva""]",who has the most goals in international soccer
"[""a wild Pikachu""]",n 2013 the supreme court struck down which part of the 1965 voting rights act
"[""Lacey Turner""]",when did flagrant fouls start in the nba
"[""12""]",which state of india population decreased in 2011
"[""March 25, 2011""]",who sang the original raindrops keep falling on my head
"[""six""]",who is kim on housewives of atlanta married to
"[""Mary Kate Schellhardt""]",where was the 2017 planet of the apes filmed
"[""1981""]",the underlying statistical distribution for the​ p-chart is the
"[""John O'Banion""]",when did the shooting happen in greys anatomy
"[""V8 engine""]",when was the women's army corps established
"[""1920 to 1933""]",first year for fuel injection on harley davidson
"[""10 one-hour episodes""]",who has the most stage wins in tour de france
"[""Christopher Robert Evans""]",blind spot is located in the area of the retina
"[""those that have died""]",who is nominated for nobel peace prize 2016
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who sang oh what a night in the 70's
"[""18 August 2011""]",when does the season of gold rush start 2017
"[""Abigail Rokison-Woodall""]",where are the piney woods located in texas
"[""Ryan Guzman""]",who sang don't go chasing waterfalls first
"[""2012""]",who plays philip in shaun of the dead
"[""Edwin Hubble""]",first woman judge in high court of india
"[""Clemson\n1""]",who saying you're a mean one mr. grinch in the iconic 1966 animated tv short
"[""12""]",when does hodgins end up in a wheelchair
"[""Ryan ten Doeschate""]",how many episodes of yo kai watch are there
"[""1900""]",when did us space program resumes after challenger tragedy
"[""Spanish""]",how many players in the us open field
"[""Australia""]",what drug did tony soprano take in vegas
"[""10 one-hour episodes""]",who invented the first internal combustion engine car
"[""In 1995""]",who is aire to the throne of england
"[""2009""]",what was the venue of 2015 cricket world cup's final match
"[""2012""]",how fast can sound travel in a second
"[""in 2018""]",who does howard's mother's voice on the big bang
"[""a compulsory governmental insurance system""]",who plays henry on when calls the heart
"[""Greek""]",who does fez marry in that 70's show
"[""12""]",what is the name of the highest mountain in south america
"[""in 2018""]",who won season 4 of america's got talent
"[""James Arthur""]",where does chyme go after it leaves the stomach
"[""Pom Klementieff""]",when do chapters of my hero academia come out
"[""1960""]",who plays kim kelly on freaks and geeks
"[""1988""]",what is the role of neda in the philippine government
"[""August 27, 2017""]",when did the new annabelle movie come out
"[""Shirley Mae Jones""]",who wrote in a station of the metro
"[""a compulsory governmental insurance system""]",what two serial killers lived at the cecil hotel
"[""Sarabi""]",when was the world council of churches formed
"[""the axon terminal""]",who wrote the song where have all the flowers gone
"[""New York Yankees""]",what is the best selling nintendo 3ds game
"[""Marley""]",largest great white shark ever caught on rod and reel
"[""Mary Kate Schellhardt""]",where did god helps those who help themselves come from
"[""December 15, 2017""]",when does the new beauty and the beast take place
"[""18""]",who won the femina miss india world in 2015
"[""Saleisha Stowers""]",who's won the most majors in golf
"[""12""]",when did the mental capacity act came into force
"[""Dylan""]",when did the purge election year come out
"[""video editing""]",what is the wage base for social security
"[""May 5, 1992""]",how many natural satellites are there in jupiter
"[""the Ivrea Codex"",""the Apt Codex""]",who did the voice of mufasa in the lion king
"[""2024""]",who won the superbowl in 2004 and 2005
"[""Zone Improvement Plan""]",where is the great mosque of djenne located
"[""unknown""]",when was the last time.england were in the semi finals
"[""1974""]",from the land of the moon movie cast
"[""March 15, 2013""]",when did new zealand win the americas cup
"[""A concerto""]",who sings all i want for christmas in love actually
"[""2018""]",who played julie on days of our lives
"[""Season 4, Episode 8""]",who owns the sls casino in las vegas
"[""in 2018""]",when was the last time rangers were in the champions league
"[""San Antonio""]",who has the record for most goals in a season
"[""PewDiePie""]",when was crawl out through the fallout made
"[""copper""]",who originally sang counting flowers on the wall
"[""Lebanese""]",darwin finches refers to a group of which creature
"[""Mary Kate Schellhardt""]",how many points did wilt chamberlain scored in his nba career
"[""Queen's Park""]",who wins sugar ray leonard or floyd mayweather
"[""10""]",when did the philippines became independent from the us
"[""Josh Groban""]",who gave foreword to mulk raj anands untouchable
"[""Christopher Robert Evans""]",what are the names of all the jurassic movies
"[""redox reactions""]",why baguio is the summer capital of the philippines
"[""1792""]",when did george gershwin write rhapsody in blue
"[""Spanish""]",what is the meaning of my name stephanie
"[""Meredith Willson""]",who sing we're not going to take it
"[""Over 2,500""]",who played harry on sex and the city
"[""a maroon Bristol 405""]",who wrote who do you think you are kidding mr hitler
"[""1792""]",who are the chefs on america's test kitchen
"[""1981""]",who plays the fairy godmother in the descendants
"[""Richard Dawson""]",when does season 4 of last man on earth
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",what is the age limit for ias for sc
"[""2017""]",what is the band on a cigar for
"[""University of South Carolina""]",when did jennifer lopez released her first single
"[""Alex Rodriguez""]",who does don mail meditations in an emergency to
"[""PewDiePie""]",where do geysers and hot springs come from
"[""George Casper Homans""]",who is known as the super fast boy in the series the incredible
"[""1998""]",when does got season 7 ep 5 air
"[""Venus""]",who is the architect of the sydney opera house
"[""Richard Dawson""]",what is it called when no one wins at tic tac toe
"[""10 one-hour episodes""]",who coached the dallas cowboys after barry switzer
"[""1942""]",when did december 31 fall on a sunday
"[""13""]",when was the last time utah jazz were in the playoffs
"[""Zaira Wasim""]",who was in charge of the spanish inquisition
"[""Machilipatnam""]",the earliest known form of african art is
"[""King Edward Peak""]",the clash should i stay or should i go year of release
"[""August 27, 2017""]",how many species of recluse spiders are there
"[""centroid""]",who was the highest paid actor in 1971
