answer,question
"[""to perceive linear acceleration""]",who wrote if i was a carpenter and you were a lady
"[""35""]",who plays the bank manager in mary poppins
"[""Amanda Shiflett""]",who wrote the classic novel war and peace
"[""Tuticorin (Thoothukudi)""]",actress who played young celie in color purple
"[""12""]",where does the colorado river end in texas
"[""1982""]",where is the nfl hall of fame located
"[""Josh Groban""]",where do portuguese man of war jellyfish live
"[""the axon terminal""]",who wrote the song death cab for cutie
"[""2012""]",who played hilda in sabrina the teenage witch
"[""Bella Dayne""]",how much voltage does an electric eel have
"[""Spanish""]",when did new york giants move to san francisco
"[""Abigail Rokison-Woodall""]",in geography the term mediterranean climate refers to
"[""December 15, 2017""]",who is the head of the government in russia
"[""35""]",when does the new series of wentworth come out
"[""the Cambrian explosion""]",who played sam and dean's father in supernatural
"[""West Indies""]",where is the scrotum located on a man
"[""10 one-hour episodes""]",the one that got away music video cast
"[""9""]",when is new wonder woman movie coming out
"[""Jason Michael Lee""]",when did the cult of chucky come out on netflix
"[""18""]",who wrote the song may the good lord bless and keep you
"[""Dylan""]",how many series are there of the mentalist
"[""Calcium ions""]",how many layers does open systems interconnection model have
"[""2024""]",11. what was the legislative assembly of czarist russia from 1905 to 1917 called
"[""Marvin Gaye""]",when is mother day celebrated in the united states
"[""China""]",who won the very first fifa world cup
"[""Spectre""]",who sings the song for stuck in the middle
"[""3 to 8 days""]",when is the next episode of summer camp island
"[""PewDiePie""]",how many books are in the valuetales series
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",when is subnautica coming out of early access
"[""7""]",who sings evermore on beauty and the beast
"[""3 to 8 days""]",the joy of life was painted in which style
"[""April 28, 2017""]",who won the darts in shanghai last night
"[""Venus""]",how many stars in the milky way nasa
"[""9""]",who is the person that works in the morgue
"[""March 9, 2018""]",who sang i'll do anything for love
"[""ground state""]",who has the most wins at le mans
"[""1974""]",actress who played alice on the brady bunch
"[""3 to 8 days""]",who sings for tony in west side story
"[""Sarabi""]",who establishes the rules about naturalization of citizens
"[""1939""]",where did the epic of gilgamesh take place
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",how many seasons was there of breaking bad
"[""John von Neumann""]",who played stephen hawking's in the theory of everything
"[""after a minor infringement""]",best football team in the world fifa ranking
"[""Marvin Gaye""]",who declared the english monarch supreme head of the church
"[""PewDiePie""]",when was the constitution ratified by all states
"[""2012""]",which chef has got the most michelin stars
"[""the Ivrea Codex"",""the Apt Codex""]",how many championships do the crimson tide have
"[""the Cambrian explosion""]",what's the legal marriage age in new york
"[""Abigail Rokison-Woodall""]",who is the oldest president to be elected
"[""122""]",who sings listen to your heart original version
"[""12""]",when is season 4 of htgawm coming out
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",how much of the us national debt does china own
"[""eastward, in prograde motion""]",president are allowed to issue which kind of orders without the approval of congress
"[""December 15, 2017""]",shape with finite volume and infinite surface area
"[""13""]",who plays the voice of lois on family guy
"[""179""]",when a substance goes directly from a solid state to a gaseous form the process is known as
"[""George Hudson""]",when do deer lose their antlers in california
"[""St. Louis Cardinals"",""San Francisco Giants""]",when did the song you should be here come out
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",what is the american league record for most consecutive wins
"[""unknown""]",which subdivision of the pharynx is located directly behind the oral cavity
"[""eastward, in prograde motion""]",who played mr banks in mary poppins movie
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",what element on the periodic table has the highest melting point
"[""1981""]",who does the voice for linda on bob's burgers
"[""Thurl Ravenscroft""]",who wrote the theme song to beverly hills cop
"[""Anderson Silva""]",who is in charge of the super bowl halftime show
"[""Monasteries"",""wealthy individuals"",""rulers""]",when did disney's grand californian hotel open
"[""pyramidion""]",who played mr freeze in the batman tv series
"[""Bella Dayne""]",when does wicked tuna outer banks 2018 start
"[""Josh Groban""]",who tried to make the first flying car
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",where is john wiley and sons publishing located
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",atkinson and shifrin's information-processing model of memory focuses on
"[""1900""]",who wrote the book the count of monte cristo from 1844
"[""1982""]",when do they find out chris is pipers son
"[""2018""]",who owns the rights to the lord of the rings
"[""Welton Academy""]",when did the use of iron began in the subcontinent
"[""Barbicide""]",who sings whole new world in aladdin movie
"[""Calcium ions""]",who did lebron james play for before the cleveland cavaliers
"[""179""]",who won the grammy for best rap album in 2001
"[""1982""]",most points in a half by a player
"[""Ireland""]",where does the series twin peaks take place
"[""Ryan Guzman""]",who played the original pennywise in stephen king's it
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",who sings learning to be silent in footloose
"[""July 16, 2017""]",where are the gifts of the spirit found in the bible
"[""Sarabi""]",16. what us supreme court justice looks after the 3rd circuit
"[""George Hudson""]",who was in charge of the spanish inquisition
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who played pete in pete's dragon 1977
"[""in 2018""]",when was the last time the yankees and the la dodgers played in the world series
"[""April 1, 1999""]",who introduced the color wheel to represent the organization of color
"[""Barbicide""]",who plays the mother in my friend dahmer
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who are the associate justices of the supreme court
"[""1942""]",what happened to chucky's mom in rugrats
"[""unknown""]",what is it called when you don't like small holes
"[""to perceive linear acceleration""]",when did justin bieber perform at madison square garden
"[""a compulsory governmental insurance system""]",who is ted talking about in how i met your mother
"[""eastward, in prograde motion""]",how many stanley cups did edmonton oilers win
"[""Zaira Wasim""]",who played judy in lost in space movie
"[""constitutional republic""]",the keiretsu tradition in japan serves as a
"[""12""]",when was the first edinburgh military tattoo held
"[""St. Louis Cardinals"",""San Francisco Giants""]",what type of paper was the bible written on
"[""Marley""]",when does the women's college basketball season start
"[""New Netherland""]",who announces the instruments in tubular bells 2
"[""Mars Bonfire""]",who do northern ireland represent in the olympics
"[""Phillip Alford""]",what's the name of the atlanta braves new stadium
"[""12""]",when did the first cell phone with a camera come out
"[""122""]",age to run for us house of representatives
"[""2002""]",which county has won the most all ireland football titles
"[""Calcium ions""]",where did paul in the bible come from
"[""1982""]",where did the battle of poitiers take place
"[""those that have died""]",how many parts are in the waco series
"[""1939""]",where is the museo nacional de antropologia located
"[""Meredith Willson""]",what is an eye in hand maids tale
"[""35""]",how many oscars did the film titanic win
"[""New Netherland""]",who played the little girl in the movie matilda
"[""1982""]",how many vertices sides does a rectangle have
"[""Niagara River""]",who plays the voice of lois on family guy
"[""1920 to 1933""]",when did uk voting age reduced to 18
"[""horses""]",who wins project runway all stars season 2
"[""2017""]",who does ryan reynolds play in green lantern
"[""John O'Banion""]",where did the allies hold the german advance at the battle of bulge
"[""Zone Improvement Plan""]",who played the prime minister in rogue nation
"[""1984""]",who is the leader of ruling party in the lok sabha
"[""March 25, 2011""]",when does phantom of the opera take place
"[""San Antonio""]",when is the last time scotland were in the world cup
