answer,question
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",where is hyaline cartilage found in the body
"[""Lebanese""]",how and when was knowledge of paper making established in christian europe
"[""Jason Michael Lee""]",keeping up with the kardashians season 14 episode 9 air date
"[""Anderson Silva""]",where did lord of the rings get filmed
"[""Welton Academy""]",who won the toss in 2003 world cup final
"[""Zone Improvement Plan""]",when did england last get to last 8
"[""Ireland""]",what shade of green is the statue of liberty
"[""2018""]",in the first half of the nineteenth century the united states gained the most territory through
"[""Niagara River""]",simba's mother's name in the lion king
"[""2012""]",when did the united states declare war on germany
"[""eastward, in prograde motion""]",who had the fastest lap on top gear
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",actress that plays pepper on american horror story
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",how many seasons of sex and the coty are there
"[""2017""]",when did age of empires 2 come out
"[""Marvin Gaye""]",who wrote the music for fiddler on the roof
"[""71%""]",who is the girl in willy wonka that chews gum
"[""ice caps""]",16. what us supreme court justice looks after the 3rd circuit
"[""1967""]",who has the most points per game in nhl history
"[""six""]",what was mrs howell's first name on gilligan's island
"[""Islamic prophet Muhammad""]",who was the book of hosea written to
"[""December 15, 2017""]",who has more la liga titles real madrid or barcelona
"[""2000""]",where does the southwest coast path start and finish
"[""2–4 years""]",who wrote life is just a bowl of cherries
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",where does rent a center get their furniture
"[""1980""]",this african nation is located south of sudan and west of kenya
"[""12""]",who presided over the congress session in 1905
"[""1792""]",how long do mocking birds stay in the nest
"[""Zaira Wasim""]",when was the last burning at the stake in england
"[""Amanda Shiflett""]",who played atticus in to kill a mockingbird
"[""2012""]",when did arabic overtake coptic as the language most used in egypt
"[""January 11, 1970""]",who is known as iron man of haryana
"[""Marvin Gaye""]",when did the united nations came into existence
"[""Jason Michael Lee""]",who did the saints beat in the super bowl
"[""9""]",where is honey i shrunk the audience in disney world
"[""2018""]",how to watch ru pauls drag race all stars season 3
"[""July 16, 2017""]",who helped bring about the breakup of the standard oil monopoly
"[""12""]",who starred in the movie the great outdoors
"[""South Side, Chicago""]",who is jennifer hudson's character in dreamgirls based on
"[""Marvin Gaye""]",who voices marco from star vs the forces of evil
"[""71%""]",who has the most championship rings in basketball
"[""West Indies""]",when did the first episode of martin air
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",when was swimming first introduced to the commonwealth games
"[""August 27, 2017""]",who played michael the wraith on stargate atlantis
"[""3 to 8 days""]",how much of the world's supply of cotton came from the south
"[""Jesse Donald Knotts""]",a port in north east italy the capital of the friuli-venezia giulia region
"[""Spanish""]",who drove the number 16 car in nascar
"[""Jesse Donald Knotts""]",which is the oldest sofitel in north america
"[""Constantine""]",who was the president that served 3 terms
"[""Constantine""]",when does got season 7 ep 5 air
"[""Clayton Moore""]",the ____ limb of the loop of henle is impermeable to water
"[""four""]",which arc is a line of volcanoes on an oceanic plate
"[""rose window""]",the most common system of land title in australia
"[""Lake Baikal""]",who won great british bake off season one
"[""Marvin Gaye""]",what is the running time of the last jedi
"[""August 17, 2018""]",when did the eastern and western church split
"[""December 2003""]",when is shadowhunters season 2 episode 17 coming out
"[""Miguel Cabrera""]",who won the election of 1824 but failed to win a majority of the votes necessary to become president
"[""PewDiePie""]",where was the ark of the covenant taken
"[""pyramidion""]",who is the actor who plays captain america
"[""Australia""]",when do you get your white coat in medical school
"[""2010""]",who played the emperor in the star wars movies
"[""Niagara River""]",who sings you got the moves like jagger
"[""2000""]",when did the astros move to minute maid park
"[""December 2003""]",when did black panther debut in marvel movies
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who is covered by the fair debt collection practices act
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",average life expectancy of a man in england
"[""the Cambrian explosion""]",annie liebovitz is known for her photographs in which area
"[""1980""]",who dies in batman v superman dawn of justice
"[""Ryan Guzman""]",who plays kyle in the following season 3
"[""E. M. Forster""]",what is the evil eye called in greek
"[""produces a lubricating mucus""]",who's won the most majors in golf
"[""1962""]",who are the actors that have played james bond
"[""2024""]",who conducted experiments to determine how much earth weighs
"[""Gabrielle Haugh""]",1 kw is equal to how many kwh
"[""2017""]",when do barney and robin first get together
"[""Thurl Ravenscroft""]",which branch of government commands the army and navy
"[""December 15, 2017""]",who sings i want to rock with you
"[""Season 4, Episode 8""]",who signed the treaty of waitangi on behalf of the crown
"[""the axon terminal""]",when was the euro introduced as legal currency in the world market
"[""St. Louis Cardinals"",""San Francisco Giants""]",who won america's got talent in 2015
"[""October 10, 2017""]",when did they stop making the pontiac g6
"[""1981""]",who will be the home team in the 2017 sec championship game
"[""Thurl Ravenscroft""]",what kind of fur was used in the 1933 film king kong
"[""ground state""]",what city is the running of the bulls
"[""Lebanese""]",who were involved in the battle of trenton
"[""1962""]",when did angel leave buffy the vampire slayer
"[""Jimmy Cliff""]",when did cuba gain independence from the us
"[""Machilipatnam""]",snow patrol set the fire to the third bar female singer
"[""Lionel Messi""]",what city has the biggest population in the united states
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",what was the mohammedan anglo oriental school 4 marks
"[""2017""]",when did south korea have the summer olympics
"[""1942""]",who sings this is my town country song
"[""Monasteries"",""wealthy individuals"",""rulers""]",rock me mama like a wagon wheel original singer
"[""copper""]",how many languages anne frank's diary is published in
"[""9""]",who is the robot in big hero 6
"[""E. M. Forster""]",in which year vivo launch its first phone in india
"[""7""]",how many species of recluse spiders are there
"[""1962""]",who sang don't go chasing waterfalls first
"[""April 1, 1999""]",when will the lion king remake be released
"[""constitutional republic""]",what is the last province to join canada
"[""2012""]",when was i am a child of god written
"[""2017""]",who plays cuff in stuck in the middle
"[""pyramidion""]",whose diary describes the great plague of london
"[""2024""]",who does collin dean play in hotel transylvania
"[""Edwin Hubble""]",who plays paige larson on days of our lives
"[""volume of the container decreases""]",when was the last time italy did not qualify for the world cup
"[""Calcium ions""]",what us state does not have daylight savings
"[""1974""]",how to watch ru pauls drag race all stars season 3
"[""Marley""]",where do funnel web spiders live in australia
"[""Ryan ten Doeschate""]",what kind of car did they use in the movie christine
"[""Sarabi""]",when did rodgers and hammerstein's cinderella come out
"[""2000""]",who is the theorist who developed general strain theory
"[""pyramidion""]",a karyotype with an extra set of chromosomes indicates
"[""1984""]",when did the metric system come to australia
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",who votes to elect member of rajya sabha
"[""1984""]",when was when you say nothing at all released
"[""1900""]",who voices thanos in guardians of the galaxy
"[""1962""]",who plays shaun murphy's brother on the good doctor
"[""2018""]",when does it warm up in north dakota
"[""Abigail Rokison-Woodall""]",how long are the high school musical movies
"[""Eli Marienthal""]",which team has scored the most goals in premier league history
"[""1980""]",when was the last time rangers were in the champions league
