answer,question
"[""Jimmy Cliff""]",what is the name of the french overseas department
"[""4""]",how does a black mamba kill its prey
"[""Spectre""]",who was the voice of clifford the big red dog
"[""Season 4, Episode 8""]",where was the movie can't buy me love filmed
"[""originally from the Greek""]",who does the voice for meena in sing
"[""Charles Young""]",who was the second prime minister of kenya
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who plays the voice of the boss baby
"[""four""]",who discovered the direction of magnetic field lines
"[""Saleisha Stowers""]",who has the most national championships in the ncaa football
"[""12""]",the lymphatic tissues at the back of the mouth are called
"[""Mars Bonfire""]",what type of car is eleanor in gone in 60 seconds
"[""Mary Kate Schellhardt""]",in georgia how old do you have to be to get a tattoo
"[""1920 to 1933""]",the earliest known form of african art is
"[""1960""]",pope who was first sovereign of vatican city
"[""1942""]",who won the premier league 3 years ago
"[""Zaira Wasim""]",who presided over as the chairman of the assembly in 1946
"[""7""]",who has the 6th largest economy in the world
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",when does season 3 of the 100 come out
"[""Molt Taylor""]",who became the leader of iran in 1951
"[""Sachin Tendulkar""]",when is the new season of are you the one coming out
"[""to perceive linear acceleration""]",when did saint elmo's fire come out
"[""Eli Marienthal""]",who is in the leinster hurling final 2017
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",when was fly me to the moon by frank sinatra released
"[""2024""]",who played daryl's brother on the walking dead
"[""those that have died""]",who has the power to declare a law unconstitutional
"[""1982""]",when did the red sox win 100 games
"[""2–4 years""]",when did the indian constitution come into being
"[""King Edward Peak""]",around what year do we think sir gawain and the green knight was written
"[""Anderson Silva""]",who's line is it anyway original cast
"[""Clemson\n1""]",who built eleanor from gone in 60 seconds
"[""video editing""]",which country is sponsoring the president of the un general assembly
"[""Lake Baikal""]",when was fear and loathing in las vegas made
"[""Guaranteed Rate Field""]",who has won the most mvp awards in the nba
"[""1998""]",who played jillson on the joey bishop show
"[""2010""]",where is the surname written in a chinese name
"[""March 25, 2011""]",when did the purge election year come out
"[""a compulsory governmental insurance system""]",who sings the theme song for miami vice
"[""Spectre""]",who has the best career batting average in mlb history
"[""12""]",who plays lucas in days of our lives
"[""James Arthur""]",who is playing role of kalasur in qayamat ki raat
"[""Machilipatnam""]",where is the lens of the eye located
"[""August 17, 2018""]",who is ben's dad in descendants 2
"[""Queen's Park""]",who plays lori loughlin's husband on garage sale mystery
"[""13""]",who does nick cannon play in roll bounce
"[""Lebanese""]",who is the winner of american got talent 2017
"[""Gabrielle Haugh""]",what position did aaron judge play in football
"[""Ryan ten Doeschate""]",who played tita in like water for chocolate
"[""Zaira Wasim""]",when did the old jason leave general hospital
"[""Thurl Ravenscroft""]",which country has the greatest loss of life in ww2
"[""Christopher Robert Evans""]",who establishes the rules about naturalization of citizens
"[""December 15, 2017""]",what was the first television show in color
"[""1984""]",when did the blue jays win their last world series
"[""the Cambrian explosion""]",what is the dog's name in a wrinkle in time
"[""Anil Kumar Jha""]",what is the tallest building in new york called
"[""2012""]",where is the university of the virgin islands located
"[""1984""]",when did the garmin forerunner 235 come out
"[""Miguel Cabrera""]",when did season one of series of unfortunate events come out
"[""redox reactions""]",who played jason in friday the 13th part 1
"[""1890""]",who does the voice of jessie in toy story 2
"[""Barbicide""]",who was china fighting in world war 2
"[""3 to 8 days""]",who is called the father of modern yoga
"[""March 15, 2013""]",where did australia come in the winter olympics 2018
"[""2017""]",who does mufasa's voice in lion king
"[""Sachin Tendulkar""]",when does season 5 of you're the worst start
"[""2018""]",which was adopted and raised by a king of mithila
"[""9""]",who sings mama rock me like a wagon wheel
"[""1942""]",how many episodes does tokyo ghoul season 2 have
"[""Josh Groban""]",who does the voice for martin the dog on downward dog
"[""Dev"",""Devin Star Tailes""]",who is control in tinker tailor soldier spy
"[""a maroon Bristol 405""]",who played mantis guardians of the galaxy 2
"[""China""]",who wrote the song counting flowers on the wall
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",what do you call a group of wasps
"[""Marley""]",who are the actresses in the movie the craft
"[""122""]",who was defeated in the battle of buxar
"[""US$500""]",where is the world's highest waterfall located
"[""Christopher Robert Evans""]",who was known as the mad king of france
"[""Jason Michael Lee""]",the government's response to the protest in tiananmen square resulted in
"[""Eagles""]",how many numbers do you need to win on lotto 649
"[""Evaluation and management""]",name the continent with which north america has a land link
"[""2002""]",who won icc t 20 world cup 2016
"[""12""]",who won the first series of x factor uk
"[""Jose Garces""]",how many buffalo wild wings are in the us
"[""West Bengal""]",what is the bat's name in the great mouse detective
"[""3 to 8 days""]",who wins season 2 of americas next top model
"[""Spanish""]",movie about a sick girl that can't go outside
"[""E. M. Forster""]",who won the world cup the most time
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who fights in the battle of the bastards
"[""six""]",what real life mission returned a sample from a comet
"[""Ryan ten Doeschate""]",odalisque is a turkish term and can be defined as
"[""Over 2,500""]",hormones that control the functions of other endocrine glands are secreted by the
"[""March 27, 2018""]",where is night at the museum 2 filmed
"[""six""]",who played jaws in the james bond movie
"[""1900""]",who is the first person to classified galaxies into groups according to their structure
"[""1943""]",who played stephen hawking's in the theory of everything
"[""March 9, 2018""]",when does it rain the most in brisbane
"[""Christopher Robert Evans""]",who played young richie in the original it
"[""Islamic prophet Muhammad""]",what is the location of mars in the solar system
"[""Eagles""]",who plays randall's wife on this is us
"[""17""]",who wrote song take me out to the ballgame
"[""Edwin Hubble""]",who has won back to back nba championships
"[""3 to 8 days""]",is eleven on stranger things a boy or girl
"[""Billie Jean King""]",who played jaws in the spy who loved me
"[""2015""]",how many seasons of mighty med is there
"[""China""]",what is the full form of n c c
"[""Gabrielle Haugh""]",when was the law of definite proportions developed
"[""James Arthur""]",who portrayed dorothy in the 1925 wizard of oz
"[""Lacey Turner""]",who played alice in once upon a time
"[""1962""]",when was the spca established in south africa
"[""Josh Groban""]",who won the presidential election in new hampshire in 2016
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who sang i've got you under my skin first
"[""Spectre""]",what is the surface at the australian open
"[""Evaluation and management""]",how many episodes are there in season 6 of nashville
"[""Clemson\n1""]",when did symphony of the seas set sail
"[""1984""]",one of the british island in the irish sea
"[""West Bengal""]",how many games has michigan won against ohio state
"[""volume of the container decreases""]",what is the area code for montreal canada
"[""Anderson Silva""]",who won dancing with the stars season 15
"[""March 15, 2013""]",where does the superior vena cava return blood from
"[""1984""]",the analects have been attributed to the founder of this religion
"[""10""]",who was the sound effects guy on police academy
"[""12""]",when did the dominion of canada become canada
"[""13""]",how many floors in the john hancock tower boston
"[""Jimmy Cliff""]",when was ellis island made into a museum
"[""1981""]",who sang the original version of mr bojangles
"[""Parafollicular cells""]",what is the state tax in puerto rico
"[""pyramidion""]",when is season 6 of project mc2 coming out
"[""Thurl Ravenscroft""]",last week tonight with john oliver season 5 episode 16 topic
"[""1962""]",who has scored the most goals in the world cup final
"[""71%""]",movie about a sick girl that can't go outside
"[""Alex Rodriguez""]",how many episodes are there in season 7 game of thrones
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",when was the united farm workers union formed
"[""Molt Taylor""]",in the first half of the nineteenth century the united states gained the most territory through
