answer,question
"[""Atlanta–Fulton County Stadium""]",where did the idea of cats having nine lives come from
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who has won more games rangers or celtic
"[""horses""]",which is most read book in the world
"[""January 11, 1970""]",where is james scott from days of our lives
"[""2018""]",what's the dog's name from toy story
"[""Barbicide""]",indian chief justice of international court of justice
"[""redox reactions""]",the first sepoy who refused to use the greased cartridge
"[""1974""]",who plays brenda in the hills have eyes
"[""122""]",who won the title of world chess championship in 2017
"[""12""]",how many schools are in knox county tn
"[""copper""]",who wrote the music to the music man
"[""January 11, 1970""]",when did man city win the champions league
"[""George Casper Homans""]",when is the litany of the saints sung
"[""Edwin Hubble""]",who sang since you've been gone by rainbow
"[""four""]",what car does reynolds woodcock drive in phantom thread
"[""1920 to 1933""]",how many episodes for season 14 grey's anatomy
"[""redox reactions""]",who played andy sipowicz son on nypd blue
"[""Abigail Rokison-Woodall""]",how many independent states emerged after the collapse of the soviet union
"[""Ryan Guzman""]",percent of african american population in the united states
"[""2002""]",when did it become mandatory to have a social security number
"[""New York Yankees""]",who wrote the book the count of monte cristo from 1844
"[""Over 2,500""]",who has played the most games for the yankees
"[""2000""]",how much of the us national debt does china own
"[""Amanda Shiflett""]",how many innings are there in the world series
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",these are bones that are typically longer than wide
"[""the Ivrea Codex"",""the Apt Codex""]",where does america's got talent take place in 2017
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",where was tears dry on their own filmed
"[""Jimmy Cliff""]",who does the voice of ron cadillac on archer
"[""ice caps""]",who played organ on fly like an eagle
"[""1984""]",who has more national championships clemson or south carolina
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who plays wonder woman in the new show
"[""1,089 sq ft""]",where is the new years eve concert held
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",why is messenger rna (mrna) vital to the cell
"[""Alex Rodriguez""]",when did they start day light savings time
"[""April 28, 2017""]",what is the wall of a ship called
"[""2015""]",who introduced the color wheel to represent the organization of color
"[""Charles Young""]",who sang the song if it's meant to be
"[""Alex Rodriguez""]",what did gwyneth paltrow won her oscar for
"[""Parafollicular cells""]",when does ncis season 15 come out on dvd
"[""Constantine""]",when did rodgers and hammerstein's cinderella come out
"[""Marley""]",who did the song for quantum of solace
"[""Clemson\n1""]",when did the apa create the code of ethics
"[""Clayton Moore""]",x factor judges thought she was lip syncing
"[""George Hudson""]",who played the cowboy in the indian in the cupboard
"[""China""]",who won the first nobel prize in peace
"[""179""]",who sang when you say nothing at all in notting hill
"[""9""]",what country did america fight in world war 1
"[""Thurl Ravenscroft""]",what is the cost of an airbus a380
"[""2018""]",who is woman in thinking out loud video
"[""1920 to 1933""]",who did jim parsons play in judging amy
"[""Thurl Ravenscroft""]",when was the first radio put in a car
"[""2002""]",where will the next general conference of sda be held
"[""Eli Marienthal""]",jeff loves adopted name for music for mountains
"[""May 5, 1992""]",what state is the new england patriots football team from
"[""six""]",what is the best selling nintendo 3ds game
"[""China""]",the ability of an instrument of actually measure what it is intended to measure is known as
"[""Jason Michael Lee""]",when are the next star wars coming out
"[""produces a lubricating mucus""]",who is usually responsible for writing unit tests
"[""Miguel Cabrera""]",who has the worst record in nfl football
"[""Ryan ten Doeschate""]",what engine is in a 2002 honda crv
"[""John von Neumann""]",who is given power under the constitution to grant individual pardons
"[""Abigail Rokison-Woodall""]",what are some natural resources in north korea
"[""State governments""]",who sings ain't nothing wrong with the radio
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",mlb how many times do teams play each other
"[""3 to 8 days""]",who sings the song it's the god in me
"[""1,089 sq ft""]",who plays the wife in how i met your mother
"[""US$500""]",who wrote the novel looking for alaska (sites 1 and 2)
"[""Eli Marienthal""]",who wrote the song she's a lady
"[""New Netherland""]",how many episodes are in season 1 of letterkenny
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",what is saying god's name in vain mean
"[""centroid""]",who played catherine banning in the 1999 remake of the thomas crown affair
"[""Welton Academy""]",who played the boy in kramer vs kramer
"[""2015""]",when does fear the walking dead season 4 come out
"[""Calcium ions""]",who was the leader of the people's republic of china answers.com
"[""1,089 sq ft""]",where do the houston rockets play home games
"[""four""]",when did mt. rainier last have a significant eruption
"[""18""]",when was the last time ferrari won le mans
"[""2000""]",what is the first episode of wild kratts
"[""Jesse Donald Knotts""]",who is the most decorated winter olympian in history
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who killed missy in the movie the shack
"[""Evaluation and management""]",who has the most touchdown passes in college football
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",what is the largest of the lymphoid tissue found in the pharynx
"[""Sarabi""]",who plays the girl mammoth in ice age continental drift
"[""Elstree Studios""]",how many huey helicopters were shot down in vietnam
"[""Evaluation and management""]",who was the top scorer in the premier league last season
"[""oxidative phosphorylation""]",what are four functions of the cell or plasma membrane
"[""1984""]",when does far cry 5 come out for playstation 4
"[""Elstree Studios""]",who began the revival of the olympic games
"[""12""]",who wrote i will always love you by whitney houston
"[""Over 2,500""]",who is featured in father stretch my hands
"[""rose window""]",what marvel movie came out after guardians of the galaxy
"[""2015""]",which indian state does dish bisi bele bhath belong to
"[""1967""]",what is the name of the compound with the formula ba(ch3coo)2
"[""Lake Baikal""]",during the middle ages who was most likely to own a manuscript or book
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",when was the hound of the baskervilles published
"[""in 2018""]",what was the largest margin of victory in a presidential election
"[""13""]",who is associated with the term loknayak in india
"[""1943""]",who sings the opening for nascar on nbc
"[""Dylan""]",the government's response to the protest in tiananmen square resulted in
"[""pyramidion""]",which video on youtube has the most dislikes
"[""a wild Pikachu""]",who is the little girl dancing in sia videos
"[""2002""]",when can you do the thing you gave up for lent
"[""2018""]",who played freddy krueger on nightmare on elm street
"[""Jimmy Cliff""]",who does christian bale play in howl's moving castle
"[""1942""]",how many season in once upon a time
"[""constitutional republic""]",what channel is the love channel on sirius xm
"[""July 16, 2017""]",what was the name of clarks african american helper
"[""1943""]",how many episodes in house of cards series 1
"[""King Edward Peak""]",the elements c n and o are contained in
"[""2017""]",which city is known as pearl city of india
"[""six""]",when was the us public health service founded
"[""1988""]",who conquered the persian empire and most of the ancient world
"[""1981""]",who won the first olympic gold medal in snowboarding
"[""West Bengal""]",where was the film all the money in the world filmed
"[""Monasteries"",""wealthy individuals"",""rulers""]",who owns the spotted pig in new york city
"[""2018""]",who has the authority to establish a state police agency
"[""35""]",who plays the bank manager in mary poppins
"[""Potassium chlorate""]",when did the first dodge charger come out
"[""December 2003""]",when did first star wars movie come out
"[""12""]",who wrote the song what's so funny bout peace love and understanding
"[""horses""]",who played primrose everdeen in the hunger games
"[""42""]",how many lanes in a olympic swimming pool
"[""Jimmy Cliff""]",how many episodes in the bbc's bodyguard
