answer,question
"[""1967""]",how many episodes were in season 1 of downton abbey
"[""March 15, 2013""]",when was the white house built what year
"[""1967""]",who plays president petrov in house of cards
"[""A concerto""]",where did the proclamation of 1763 divide british territory
"[""Calcium ions""]",who works on the floor of the nyse
"[""December 15, 2017""]",who does don mail meditations in an emergency to
"[""2010""]",when was the last time eagles were in playoffs
"[""Thurl Ravenscroft""]",what is the latest episode of sister wives
"[""1960""]",what is the most populated region in ghana
"[""2002""]",who made up the periodic table of elements
"[""Lake Baikal""]",cast in the hand that rocks the cradle
"[""July 16, 2017""]",what is the last season of being mary jane
"[""2018""]",the keiretsu tradition in japan serves as a
"[""six""]",what type of government did european settlers create in south africa in 1909
"[""Lake Baikal""]",who is the actor that plays carl on the walking dead
"[""1982""]",when was the last super bowl the giants won
"[""oxidative phosphorylation""]",what is the per head income of india
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",when are the rams moving to las vegas
"[""3 to 8 days""]",where was the first topgolf opened in the us
"[""April 28, 2017""]",which is the state flower of himachal pradesh
"[""July 16, 2017""]",who plays mr rosso in freaks and geeks
"[""April 1, 1999""]",who was cast into the lion's den
"[""Miguel Cabrera""]",who is required to file suspicious activity reports
"[""Clayton Moore""]",who directed one flew over the cuckoo's nest
"[""pyramidion""]",the story idea for the yellow wallpaper was based on a civil war treatment called
"[""Carole King""]",what are the supporters of scuderia ferrari in f1
"[""1974""]",where does the novel the great gatsby take place
"[""the Cambrian explosion""]",when did postage stamps go up to 50 cents
"[""1960""]",who prosecutes criminal offences within the english legal system
"[""Amanda Shiflett""]",what is the largest city in the us by population
"[""2009""]",what type of an animal is an ibex
"[""San Antonio""]",where is the i am feeling lucky button
"[""1981""]",who averaged the most rebounds in nba history
"[""Eli Marienthal""]",who won i am a celebrity 2018 australia
"[""Pom Klementieff""]",who wrote the book of love american pie
"[""China""]",who played the incredible hulk in the movies
"[""US$500""]",who won the golden ball of fifa 2018
"[""Thurl Ravenscroft""]",when was the last time the dodgers and the yankees played in the world series
"[""unknown""]",when was the first bottle of water made
"[""in 2018""]",who has the worst record in nfl football
"[""Eli Marienthal""]",who kills tree gelbman in happy death day
"[""1984""]",who does the voice of ursula in the little mermaid
"[""in 2018""]",n 2013 the supreme court struck down which part of the 1965 voting rights act
"[""Billie Jean King""]",who played lincoln in the 2012 film lincoln
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",what genre is blood sweat and tears bts
"[""Lake Baikal""]",1971 rolling stones album with a working zipper
"[""Mary Kate Schellhardt""]",what is the purpose of the primary windings of a transformer
"[""1,089 sq ft""]",who is current chief election commission of india
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who sang ain't nothing going on but the rent
"[""12""]",how far is ames iowa from des moines iowa
"[""Guaranteed Rate Field""]",rank of india in human development index 2017
"[""2012""]",first president live from new york its saturday night
"[""Molt Taylor""]",where is the great sphinx located in egypt
"[""2017""]",who wrote i feel like a natural woman
"[""April 1, 1999""]",where does the novel the great gatsby take place
"[""Gabrielle Haugh""]",organic molecules that end in the suffix ase
"[""Jason Michael Lee""]",who plays blue fairy in once upon a time
"[""eastward, in prograde motion""]",who holds the record for stolen bases in mlb
"[""New York Yankees""]",who was the president of the constitutional convention
"[""January–July 1975""]",where is syracuse located in new york state
"[""1974""]",where is big bang theory supposed to take place
"[""rose window""]",who holds the record for most goals scored in a single fifa world cup
"[""Meredith Willson""]",when did dog the bounty hunter show end
"[""Calcium ions""]",what animal is mr. big in the movie zootopia
"[""a wild Pikachu""]",who played samwise gamgee in the lord of the rings
"[""Spectre""]",who led the league in steals last year
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",which is the oldest sofitel in north america
"[""Gal Gadot""]",which part of the mcs produces the bow echo on radar
"[""Machilipatnam""]",when did michael jackson started his music career
"[""Spanish""]",who is i can only imagine based off of
"[""2000""]",when did jennifer lopez released her first single
"[""35""]",who does riley end up with on the client list
"[""Thurl Ravenscroft""]",who sings how can this happen to me
"[""1900""]",a sea route from the atlantic to the pacific that passed through or around north america
"[""copper""]",who sang don't rain on my parade first
"[""copper""]",today western european countries have what form of government
"[""Lionel Messi""]",which indian social reformer was also a judge
"[""9""]",the number of membranes surrounding a mitochondrion is
"[""Mexico"",""Soviet Union""]",where is the liver located on a human body
"[""Spectre""]",season 3 into the badlands has how many episodes
"[""E. M. Forster""]",who was the union general who burned a path of destruction through georgia
"[""March 27, 2018""]",where does the ulna articulate with the humerus
"[""Parafollicular cells""]",who wins season 10 of hell's kitchen
"[""Richard Dawson""]",who does the voice of jake in adventure time
"[""18""]",who took the photo of the flag raising on iwo jima
"[""Sachin Tendulkar""]",who has won the most gold cups in soccer
"[""2000""]",food allergies are autoimmune responses to which specific type of nutrient
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",1. who was the leader of the national union of mineworkers
"[""10""]",when was the movie how the west was won made
"[""originally from the Greek""]",where does a long way gone take place
"[""Lebanese""]",who played robin hood on the tv series
"[""West Bengal""]",the first sepoy who refused to use the greased cartridge
"[""China""]",what part of atlanta is gwinnett county in
"[""West Indies""]",what is the population of farmington new mexico
"[""March 9, 2018""]",when were the articles of confederation put into effect
"[""Shirley Mae Jones""]",when did the movie tooth fairy come out
"[""Jose Garces""]",who plays leslie knope on parks and recreation
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who organized the original creole orchestra in los angeles
"[""Marley""]",what part did johnny galecki play in christmas vacation
"[""42""]",when did the usa go off the gold standard
"[""George Hudson""]",where is switched at birth supposed to take place
"[""1981""]",when did the last episode of star trek voyager air
"[""West Indies""]",who played the gorilla in the cadbury advert
"[""179""]",who is the sheriff of escambia county florida
"[""a compulsory governmental insurance system""]",what was jesse's wife's name on full house
"[""video editing""]",where does the last name bates come from
"[""10""]",who won gold in women's olympic hockey
"[""3 to 8 days""]",who wrote the song sonny don't go away
"[""volume of the container decreases""]",how many goals has yaya sanogo scored for arsenal
"[""Saddam Hussein""]",when was the last time the us hosted a world cup
"[""71%""]",who played the dorothy in the wizard of oz
"[""2010""]",when does the new shrek movie come out
"[""1962""]",who sang the original greatest love of all
"[""10 one-hour episodes""]",what year did the nhl switch to dark jerseys at home
"[""John von Neumann""]",who played spicoli in fast times at ridgemont high
"[""April 1, 1999""]",when was the two treaties of government published
"[""9""]",who wrote the lyrics to you've got a friend
"[""San Antonio""]",who is the giffgaff mobile network run by
"[""Jesse Donald Knotts""]",where is most of earths fresh water located
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",name the continent with which north america has a land link
"[""PewDiePie""]",who plays the general in the last jedi
"[""Dev"",""Devin Star Tailes""]",when did the human rights act came into force
"[""2012""]",who is referenced in the song american pie
"[""PewDiePie""]",which is the capital city of sri lanka
"[""PewDiePie""]",when does dragon ball super new episode come out
"[""Spectre""]",who wrote close encounters of the third kind
"[""Christopher Robert Evans""]",when was the wizard of oz first released
