answer,question
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",where is most of earths fresh water located
"[""the axon terminal""]",who sings in the middle of the night
"[""March 15, 2013""]",where is the leaning tower of pisa built
"[""PewDiePie""]",when did the air force ones come out
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who played in how to train your dragon
"[""PewDiePie""]",when do college football recruits have to sign by
"[""4""]",most points in a half by a player
"[""Calcium ions""]",who wrote didn't we almost have it all
"[""Barbicide""]",who is the lokayukta bill was introduced in the assembly by
"[""Australia""]",how many barrels of oil does iraq produce per day
"[""V8 engine""]",what time do they stop selling beer in california 2017
"[""Over 2,500""]",grey's anatomy season 14 ep 13 release date
"[""the Ivrea Codex"",""the Apt Codex""]",where does the series the rain take place
"[""Jason Michael Lee""]",how many fraternities and sororities are at miami university
"[""Billie Jean King""]",how long does a permanent resident visa last in australia
"[""Richard Dawson""]",who is the founder of chick fil a
"[""Welton Academy""]",when did us go to war in afghanistan
"[""Citytv""]",where do i get chips at a casino
"[""Charles Young""]",who invented the first gear driven calculating machine
"[""42""]",who has a higher rank sergeant or lieutenant
"[""August 17, 2018""]",where does walmart get its great value products
"[""2–4 years""]",when did seat belts first appear in cars
"[""pyramidion""]",what is the number one cause of death in humans
"[""Matthew Prokop""]",who sings it must be love on the brain
"[""Mary Kate Schellhardt""]",what functional group in glucose has reducing properties
"[""1998""]",who plays gretchen's sister in prison break
"[""18 August 2011""]",who sings the theme song for family ties
"[""John von Neumann""]",who plays bob on that 70's show
"[""2009""]",where is the hgtv show home town filmed
"[""A concerto""]",who has scored most test runs for england
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",the business of insurance is classified as what
"[""copper""]",who wrote the tune for the star spangled banner
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",when did they stop making the crown victoria
"[""originally from the Greek""]",the period of transition between childhood and adulthood is known as
"[""1974""]",who sang why is everybody always pickin on me
"[""Guaranteed Rate Field""]",who sings put the lime in the coconut and shake it all up
"[""PewDiePie""]",who has the final authority under the federal system
"[""ice caps""]",what ecosystem is flat with many tall grasses
"[""Thurl Ravenscroft""]",when is terrace house part 3 coming out on netflix
"[""six""]",what size bullet does an ak 47 shoot
"[""Spanish""]",where would the smallest particles on a beach be found (site 3)
"[""Zone Improvement Plan""]",when was the guns and roses riot in st louis
"[""Jose Garces""]",where does most of america's energy come from
"[""1981""]",how much episode in game of throne season 7
"[""Lacey Turner""]",who created the demographic transition model (dtm)
"[""video editing""]",first name of the leader of britains lib dems
"[""Eagles""]",the right to choose your own religions or no religion at all is part of the _ amendment
"[""Parafollicular cells""]",who has the most yards as a quarterback
"[""Constantine""]",who does jim carrey play in the grinch
"[""the Cambrian explosion""]",is big ben a clock or a bell
"[""1981""]",who plays jimmy on ed edd and eddy
"[""March 27, 2018""]",when do dr shepherd and meredith get married
"[""a maroon Bristol 405""]",who did ryan hurst play in saving private ryan
"[""Evaluation and management""]",how many seasons are there in last man standing
"[""Atlanta–Fulton County Stadium""]",who played the beaver in leave it to beaver
"[""Eagles""]",the necessary and proper clause was articulated by which supreme court case
"[""January 11, 1970""]",piaget's second of four stages of cognition is
"[""2009""]",when does new ex on the beach start
"[""to perceive linear acceleration""]",who presided over the congress session in 1905
"[""18 August 2011""]",how old was djokovic when he started playing tennis
"[""Clemson\n1""]",when did the battle of san jacinto happen
"[""April 1, 1999""]",who plays dr glassman on the good doctor
"[""James Arthur""]",where is the nfl hall of fame located
"[""in 2018""]",what is the real name of sleeping beauty
"[""March 9, 2018""]",who developed hypertext markup language (html) in 1990 at cern
"[""eastward, in prograde motion""]",what country in south america has the lowest population
"[""North Korea""]",the atlantoaxial joint is an example of what type of joint
"[""Lake Baikal""]",where do the dodgers play their spring training games
"[""copper""]",when was the last time kansas state university was in the elite 8
"[""April 28, 2017""]",what position does the vice president of the united states hold in the senate
"[""2012""]",who wrote the song you don't bring me flowers anymore
"[""1984""]",who is nominated for nobel peace prize 2016
"[""1967""]",who has the most rbi's in one game
"[""2018""]",what is the currency of papua new guinea
"[""King Edward Peak""]",which 5 carriers are part of the lufthansa group airlines
"[""1981""]",who is the singing voice of belle in beauty and the beast
"[""Meredith Willson""]",who wrote in a station of the metro
"[""George Hudson""]",a type of variation such that as one variable increases the other decreases
"[""six""]",german scientist that discovered cells come from preexisting cells
"[""Saddam Hussein""]",who won wicked tuna outer banks season 4
"[""Anderson Silva""]",where does germination of a pollen grain occur
"[""1960""]",when was do they know it's christmas
"[""China""]",who married nellie on little house on the prairie
"[""St. Louis Cardinals"",""San Francisco Giants""]",feast day of our lady of perpetual succour
"[""Zone Improvement Plan""]",who is control in tinker tailor soldier spy
"[""John O'Banion""]",when does kyle richards american woman come out
"[""42""]",when was premiere of simpson hit and run
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",which is the largest country in asia by population
"[""Monasteries"",""wealthy individuals"",""rulers""]",who won season 4 of america's got talent
"[""V8 engine""]",how many seats are in parliament of ghana
"[""42""]",who wrote is you is or is you ain't my baby lyrics
"[""a wild Pikachu""]",who does sam neil play in peter rabbit
"[""Venus""]",when did the transcontinental railroad started being built
"[""Billie Jean King""]",who is the current secretary of department of homeland security
"[""Citytv""]",when did the astros move to minute maid park
"[""ice caps""]",when did the red iphone 7 come out
"[""1942""]",who has the most lithium in the world
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",once upon a time season 7episode 11 release date
"[""eastward, in prograde motion""]",when did gen 2 come out pokemon go
"[""Zaira Wasim""]",who plays lori loughlin's husband on garage sale mystery
"[""Citytv""]",who wrote the lyrics to you make it feel like christmas
"[""1980""]",who has been appointed as chairman of the 15th finance commission
"[""San Antonio""]",when does real time with bill maher come back
"[""Gal Gadot""]",what is the center of a tootsie pop
"[""1982""]",when does chapter 75 of jane the virgin come out
"[""Constantine""]",who has the most number one songs ever
"[""2–4 years""]",who plays oliver in how to get away
"[""Dylan""]",where is area code 608 in united states
"[""12""]",when was the first harley davidson bike built
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",when was the mgm grand built in las vegas
"[""1,089 sq ft""]",where was the highest recorded temperature in north america
"[""Monasteries"",""wealthy individuals"",""rulers""]",when does rupauls drag race season 10 start
"[""State governments""]",real name of ginny weasley in harry potter
"[""1,089 sq ft""]",who built the temple of amun at karnak
"[""centroid""]",lips that touch liquor shall never touch mine is a song about
"[""ground state""]",who sings beasts song in beauty and the beast
"[""Spanish""]",who elects the board of directors for a publicly traded company
"[""ice caps""]",find out the names of any two plants which show movement
"[""George Hudson""]",who owns mandalay bay casino in las vegas nevada
"[""redox reactions""]",who fired the first shot during the civil war
"[""1984""]",writer of the monk who sold his ferrari
"[""1974""]",name the strait separating sri lanka from india
"[""originally from the Greek""]",athenian reformer set up the council of 500
"[""12""]",a port in north east italy the capital of the friuli-venezia giulia region
"[""China""]",the rod cells in the retina contain a light absorbing pigment called
"[""Australia""]",when does the third book of trials of apollo come out
